Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
37453875,603,12922,True,False,True,False,False,True,False,False,False,1225,1800,1,5867,7242,True,True,True,False,True
37453880,602,12921,True,False,True,False,False,True,False,False,False,1225,1800,1,5915,7242,True,True,True,False,True
37453880,596,12910,True,False,True,True,False,True,False,False,False,1271,1756,1,5935,7287,False,False,False,True,False
37453886,603,12921,True,False,True,False,False,True,False,False,False,1226,1800,1,5915,7261,True,True,True,False,True
37453886,603,12910,True,False,True,True,False,True,False,False,False,1270,1757,1,5876,7199,False,False,False,True,False
37453892,603,12922,True,False,True,False,False,True,False,False,False,1226,1799,0,5915,7261,True,True,True,False,True
37453892,603,12922,True,False,True,True,False,True,False,False,False,1269,1757,1,5892,7221,False,False,False,True,False
37453898,603,12920,True,False,True,False,False,True,False,False,False,1227,1800,1,5920,7233,True,True,True,False,True
37453898,603,12920,True,False,True,True,False,True,False,False,False,1268,1756,1,5906,7267,False,False,False,True,False
37453903,603,12920,True,False,True,False,False,True,False,False,False,1226,1800,1,5924,7257,True,True,True,False,True
37453903,603,12920,True,False,True,True,False,True,False,False,False,1268,1757,1,5919,7270,False,False,False,True,False
37453909,603,12924,True,False,True,False,False,True,False,False,False,1226,1800,1,5924,7257,True,True,True,False,True
37453909,603,12924,True,False,True,True,False,True,False,False,False,1269,1757,1,5922,7276,False,False,False,True,False
37453915,603,12924,True,False,True,False,False,True,False,False,False,1223,1800,1,5925,7247,True,True,True,False,True
37453915,603,12924,True,False,True,False,False,True,False,False,False,1269,1757,0,5884,7196,False,False,False,True,False
37453920,603,12924,True,False,True,False,False,True,False,False,False,1223,1800,1,5925,7247,True,True,True,False,True
37453920,603,12924,True,False,True,False,False,True,False,False,False,1269,1757,1,5916,7220,False,False,False,True,False
37453926,603,12920,True,False,True,False,False,True,False,False,False,1223,1800,1,5925,7247,True,True,True,False,True
37453926,603,12920,True,False,True,False,False,True,False,False,False,1269,1756,1,5916,7231,False,False,False,True,False
37453932,603,12921,True,False,True,False,False,True,False,False,False,1226,1799,1,5870,7237,True,True,True,False,True
37453932,603,12921,True,False,True,False,False,True,False,False,False,1270,1757,1,5930,7294,False,False,False,True,False
37453938,603,12921,True,False,True,False,False,True,False,False,False,1226,1800,1,5927,7284,True,True,True,False,True
37453938,603,12921,True,False,True,False,False,True,False,False,False,1270,1757,2,5930,7294,False,False,False,True,False
37453945,603,12923,True,False,True,False,False,True,False,False,False,1226,1800,1,5927,7284,True,True,True,False,True
37453945,603,12923,True,False,True,False,False,True,False,False,False,1226,1757,2,5876,7222,False,False,False,True,False
37453952,603,12923,True,False,True,False,False,True,False,False,False,1226,1800,2,5928,7211,True,True,True,False,True
37453952,603,12923,True,False,True,False,False,True,False,False,False,1226,1756,1,5918,7253,False,False,False,True,False
37453957,603,12921,True,False,True,False,False,True,False,False,False,1224,1800,2,5928,7211,True,True,True,False,True
37453957,603,12921,True,False,True,False,False,True,False,False,False,1224,1756,1,5905,7251,False,False,False,True,False
37453963,603,12919,True,False,True,False,False,True,False,False,False,1224,1799,1,5921,7242,True,True,True,False,True
37453963,603,12919,True,False,True,False,False,True,False,False,False,1224,1799,1,5905,7252,False,False,False,True,False
37453969,603,12919,True,False,True,False,False,True,False,False,False,1226,1799,1,5921,7242,True,True,True,False,True
37453969,603,12919,True,False,True,False,False,True,False,False,False,1226,1799,1,5941,7266,False,False,False,True,False
37453974,603,12919,True,False,True,False,False,True,False,False,False,1226,1800,1,5922,7248,True,True,True,False,True
37453974,603,12919,True,False,True,False,False,True,False,False,False,1226,1800,1,5922,7206,False,False,False,True,False
37453980,603,12922,True,False,True,False,False,True,False,False,False,1229,1801,1,5891,7238,True,True,True,False,True
37453980,603,12922,True,False,True,False,False,True,False,False,False,1229,1801,1,5891,7238,False,False,False,True,False
37453986,603,12922,True,False,True,False,False,True,False,False,False,1229,1801,1,5891,7238,True,True,True,False,True
37453986,603,12922,True,False,True,False,False,True,False,False,False,1229,1801,1,5891,7238,True,False,False,True,False
37453991,603,12922,True,False,True,False,False,True,False,False,False,1224,1801,1,5917,7271,True,True,True,False,True
37453991,603,12922,True,False,True,False,False,True,False,False,False,1224,1801,1,5917,7271,True,True,False,True,False
37453997,604,12921,True,False,True,False,False,True,False,False,False,1226,1800,1,5917,7271,True,True,True,False,True
37453997,604,12921,True,False,True,False,False,True,False,False,False,1226,1800,1,5917,7271,True,True,True,True,False
37454003,604,12921,True,False,True,False,False,True,False,False,False,1226,1800,1,5920,7204,True,True,True,False,True
37454009,604,12923,True,False,True,False,False,True,False,False,False,1226,1800,1,5920,7204,True,False,True,True,False
37454009,612,12857,False,True,True,True,False,True,False,False,False,1206,1736,1,5912,7243,False,False,False,True,False
37454015,603,12920,True,False,True,False,False,True,False,False,False,1226,1800,0,5908,7237,True,False,True,True,False
37454015,612,12858,False,True,True,True,False,True,False,False,False,1205,1736,1,5912,7265,False,False,False,True,False
37454020,603,12920,True,False,True,False,False,True,False,False,False,1226,1800,0,5908,7237,True,False,True,True,False
37454020,603,12858,False,True,True,True,False,True,False,False,False,1205,1736,1,5926,7265,False,False,False,True,False
37454026,604,12920,True,False,True,False,False,True,False,False,False,1226,1800,1,5919,7262,True,False,True,True,False
37454026,604,12920,False,True,True,True,False,True,False,False,False,1203,1735,1,5955,7264,False,False,False,True,False
37454032,604,12921,True,False,True,False,False,True,False,False,False,1088,1801,1,5919,7299,True,False,True,True,False
37454032,604,12921,True,True,True,True,False,True,False,False,False,1204,1736,2,5884,7222,False,False,False,True,False
37454038,604,12921,True,False,True,False,False,True,False,False,False,1088,1801,1,5919,7299,True,False,True,True,False
37454038,604,12921,True,False,True,True,False,True,False,False,False,1205,1736,2,5904,7282,False,False,False,True,False
37454045,604,12921,True,False,True,False,False,True,False,False,False,1087,1800,1,5930,7283,True,False,True,True,False
37454045,604,12921,True,False,True,True,False,True,False,False,False,1204,1736,1,5939,7277,False,False,False,True,False
37454051,602,12922,True,False,True,False,False,True,False,False,False,1087,1801,1,5930,7283,True,False,True,True,False
37454051,602,12922,True,False,True,False,False,True,False,False,False,1206,1736,1,5934,7261,False,False,False,True,False
37454058,601,12923,True,False,True,False,False,True,False,False,False,1087,1801,0,5914,7201,True,False,True,True,False
37454058,601,12923,True,False,True,False,False,True,False,False,False,1205,1736,1,5928,7290,False,False,False,True,False
37454063,594,12923,True,False,True,False,False,True,False,False,False,1087,1799,0,5908,7231,True,False,True,True,False
