Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
36058950,626,11770,False,True,True,True,False,True,True,False,False,3900,2271,1,5823,7128,False,False,False,False,False
36058956,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5825,7052,False,False,False,False,False
36058956,626,11770,False,True,True,True,False,True,True,False,False,0,2271,1,5824,7098,False,False,False,False,False
36058962,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5825,7080,False,False,False,False,False
36058962,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5818,7115,False,False,False,False,False
36058968,626,11780,False,True,True,True,False,True,True,False,False,0,2368,1,5843,7128,False,False,False,False,False
36058968,626,11780,False,True,True,True,False,True,True,False,False,0,2368,1,5821,7104,False,False,False,False,False
36058973,626,11781,False,True,True,True,False,True,True,False,False,0,2368,1,5831,7128,False,False,False,False,False
36058973,626,11781,False,True,True,True,False,True,True,False,False,0,2368,1,5831,7104,False,False,False,False,False
36058979,626,11781,False,True,True,True,False,True,True,False,False,0,2368,1,5831,7128,False,False,False,False,False
36058984,626,11781,False,True,True,True,False,True,True,False,False,0,2368,1,5831,7123,False,False,False,False,False
36058990,626,11781,False,True,True,True,False,True,True,False,False,0,2368,1,5845,7123,False,False,False,False,False
36058996,626,11780,False,True,True,True,False,True,True,False,False,0,2449,1,5808,7127,False,False,False,False,False
36059002,626,11780,False,True,True,True,False,True,True,False,False,0,2454,1,5808,7050,False,False,False,False,False
36059007,626,11780,False,True,True,True,False,True,True,False,False,0,2454,1,5815,7050,False,False,False,False,False
36059013,626,11780,False,True,True,True,False,True,True,False,False,0,2453,1,5815,7102,False,False,False,False,False
36059013,627,13608,True,False,True,True,False,True,True,False,False,3903,2271,1,5838,7085,False,False,False,False,False
36059019,626,11780,False,True,True,True,False,True,True,False,False,0,2453,1,5840,7102,False,False,False,False,False
36059019,626,13609,True,False,True,True,False,True,True,False,False,3901,2271,1,5705,7102,False,False,False,False,False
36059024,626,11780,False,True,True,True,False,True,True,False,False,0,2453,1,5840,7105,False,False,False,False,False
36059024,626,13609,True,False,True,True,False,True,True,False,False,3901,2271,1,5836,7125,False,False,False,False,False
36059030,626,11780,False,True,True,True,False,True,True,False,False,0,2454,1,5841,7105,False,False,False,False,False
36059030,626,11780,True,False,True,True,False,True,True,False,False,3908,2271,1,5836,7125,False,False,False,False,False
36059036,626,11780,False,True,True,True,False,True,True,False,False,0,2454,1,5841,7113,False,False,False,False,False
36059036,626,11780,False,False,True,True,False,True,True,False,False,3902,2271,1,5847,7055,False,False,False,False,False
36059042,626,11781,False,True,True,True,False,True,True,False,False,0,2454,1,5855,7113,False,False,False,False,False
36059042,626,11781,False,True,True,True,False,True,True,False,False,1456,2271,1,5841,7055,False,False,False,False,False
36059049,626,11781,False,True,True,True,False,True,True,False,False,0,2453,0,5855,7125,False,False,False,False,False
36059049,626,11781,False,True,True,True,False,True,True,False,False,1389,2272,1,5841,7072,False,False,False,False,False
36059055,626,11781,False,True,True,True,False,True,True,False,False,0,2453,0,5799,7125,False,False,False,False,False
36059055,626,11781,False,True,True,True,False,True,True,False,False,1388,2271,1,5828,7113,False,False,False,False,False
36059061,626,11780,False,True,True,True,False,True,True,False,False,0,2453,0,5811,7053,False,False,False,False,False
36059061,626,11780,False,True,True,True,False,True,True,False,False,1387,2270,1,5821,7116,False,False,False,False,False
36059067,626,11780,False,True,True,True,False,True,True,False,False,0,2453,0,5811,7053,False,False,False,False,False
36059067,626,11780,False,True,True,True,False,True,True,False,False,1386,2271,1,5818,7130,False,False,False,False,False
36059072,626,11781,False,True,True,True,False,True,True,False,False,0,2453,0,5811,7069,False,False,False,False,False
36059072,626,11781,False,True,True,True,False,True,True,False,False,1387,2271,1,5851,7112,False,False,False,False,False
36059080,626,11779,False,True,True,True,False,True,True,False,False,0,2452,1,5827,7104,False,False,False,False,False
36059080,626,11779,False,True,True,True,False,True,True,False,False,1387,2271,1,5814,7099,False,False,False,False,False
36059086,626,11779,False,True,True,True,False,True,True,False,False,0,2454,1,5836,7104,False,False,False,False,False
36059086,626,11779,False,True,True,True,False,True,True,False,False,1387,2272,1,5831,7122,False,False,False,False,False
36059092,627,11780,False,True,True,True,False,True,True,False,False,0,2454,1,5836,7103,False,False,False,False,False
36059092,627,11780,False,True,True,True,False,True,True,False,False,0,2271,1,5820,7133,False,False,False,False,False
36059097,626,11780,False,True,True,True,False,True,True,False,False,0,2454,1,5833,7118,False,False,False,False,False
36059097,626,11780,False,True,True,True,False,True,True,False,False,0,2454,1,5823,7073,False,False,False,False,False
36059103,626,11780,False,True,True,True,False,True,True,False,False,0,2453,1,5707,7118,False,False,False,False,False
36059103,626,11780,False,True,True,True,False,True,True,False,False,0,2453,1,5846,7094,False,False,False,False,False
36059109,626,11775,False,True,True,True,False,True,True,False,False,0,2453,1,5707,7069,False,False,False,False,False
36059109,626,11775,False,True,True,True,False,True,True,False,False,0,2453,1,5707,7094,False,False,False,False,False
