Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
711,635,13098,True,False,True,True,False,True,True,False,False,1431,1962,1,5365,6737,False,False,False,True,False
717,635,13100,True,False,True,True,False,True,True,False,False,1431,1962,1,5343,6737,False,False,False,True,False
723,635,13100,True,False,True,True,False,True,True,False,False,1431,1961,1,5343,6726,False,False,False,True,False
729,635,13099,True,False,True,True,False,True,True,False,False,1430,1961,1,5359,6726,False,False,False,True,False
735,635,13099,True,False,True,True,False,True,True,False,False,1430,1963,1,5359,6727,False,False,False,True,False
740,635,13099,True,False,True,True,False,True,True,False,False,1431,1963,1,5355,6727,False,False,False,True,False
746,635,13098,True,False,True,True,False,True,True,False,False,1431,1963,1,5355,6745,False,False,False,True,False
752,635,13098,True,False,True,True,False,True,True,False,False,1433,1962,1,5364,6689,False,False,False,True,False
758,635,13100,True,False,True,True,False,True,True,False,False,1433,1962,1,5366,6689,False,False,False,True,False
764,635,13099,True,False,True,True,False,True,True,False,False,1432,1962,1,5366,6717,False,False,False,True,False
770,635,13099,True,False,True,True,False,True,True,False,False,1432,1962,1,5366,6717,False,False,False,True,False
770,635,13087,True,False,True,True,False,True,True,False,False,1386,2080,1,5353,6779,False,False,False,True,False
776,635,13099,True,False,True,True,False,True,True,False,False,1432,1962,1,5328,6717,False,False,False,True,False
776,635,13088,True,False,True,True,False,True,True,False,False,1389,2080,1,5368,6796,False,False,False,True,False
782,635,13098,True,False,True,True,False,True,True,False,False,1431,1962,0,5350,6727,False,False,False,True,False
782,635,13088,True,False,True,True,False,True,True,False,False,1388,2079,1,5389,6796,False,False,False,True,False
789,635,13099,True,False,True,True,False,True,True,False,False,1431,1962,1,5350,6751,False,False,False,True,False
789,635,13099,True,False,True,True,False,True,True,False,False,1388,2080,1,5345,6740,False,False,False,True,False
795,635,13099,True,False,True,True,False,True,True,False,False,1430,1963,1,5368,6757,False,False,False,True,False
795,635,13099,True,False,True,True,False,True,True,False,False,1388,2080,1,5362,6788,False,False,False,True,False
801,635,13098,True,False,True,True,False,True,True,False,False,1430,1963,1,5361,6757,False,False,False,True,False
801,635,13098,True,False,True,True,False,True,True,False,False,1389,2079,1,5356,6745,False,False,False,True,False
806,635,13098,True,False,True,True,False,True,True,False,False,1430,1962,1,5361,6697,False,False,False,True,False
806,635,13098,True,False,True,True,False,True,True,False,False,1389,2080,1,5355,6742,False,False,False,True,False
812,635,13098,True,False,True,True,False,True,True,False,False,1431,1962,1,5385,6697,False,False,False,True,False
812,635,13098,True,False,True,True,False,True,True,False,False,1388,2079,1,5333,6685,False,False,False,True,False
819,635,13098,True,False,True,True,False,True,True,False,False,1431,1962,1,5385,6723,False,False,False,True,False
819,635,13098,True,False,True,True,False,True,True,False,False,1387,2080,1,5368,6730,False,False,False,True,False
825,635,13098,True,False,True,True,False,True,True,False,False,1378,1971,1,5335,6723,False,False,False,True,False
825,635,13098,True,False,True,True,False,True,True,False,False,1387,2080,1,5368,6777,False,False,False,True,False
831,635,13099,True,False,True,True,False,True,True,False,False,1378,1971,1,5335,6719,False,False,False,True,False
831,635,13099,True,False,True,True,False,True,True,False,False,1388,2080,1,5370,6777,False,False,False,True,False
837,635,13099,True,False,True,True,False,True,True,False,False,1377,1972,1,5351,6719,False,False,False,True,False
837,635,13099,True,False,True,True,False,True,True,False,False,1389,2080,0,5375,6780,False,False,False,True,False
843,635,13100,True,False,True,True,False,True,True,False,False,1377,1972,1,5351,6712,False,False,False,True,False
843,635,13100,True,False,True,True,False,True,True,False,False,1392,2078,0,5386,6762,False,False,False,True,False
849,635,13100,True,False,True,True,False,True,True,False,False,1377,1973,0,5359,6761,False,False,False,True,False
849,635,13100,True,False,True,True,False,True,True,False,False,1389,2078,0,5331,6707,False,False,False,True,False
854,635,13098,True,False,True,True,False,True,True,False,False,1377,1973,0,5379,6761,False,False,False,True,False
854,635,13098,True,False,True,True,False,True,True,False,False,1389,2080,1,5342,6732,False,False,False,True,False
860,635,13040,True,False,True,True,False,True,True,False,False,1377,1972,1,5379,6697,False,False,False,True,False
860,635,13040,True,False,True,True,False,True,True,False,False,1389,2079,1,5342,6740,False,False,False,True,False
866,635,13040,True,False,True,True,False,True,True,False,False,1377,1973,1,5379,6697,False,False,False,True,False
866,635,13040,True,False,True,True,False,True,True,False,False,1389,2079,1,5342,6733,False,False,False,True,False
872,635,13043,True,False,True,True,False,True,True,False,False,1377,1973,0,5379,6727,False,False,False,True,False
872,635,13043,True,False,True,True,False,True,True,False,False,1387,2080,0,5365,6763,False,False,False,True,False
879,635,13043,True,False,True,True,False,True,True,False,False,1377,1973,0,5330,6727,False,False,False,True,False
879,635,13043,True,False,True,True,False,True,True,False,False,1388,2080,0,5365,6763,False,False,False,True,False
885,635,13046,True,False,True,True,False,True,True,False,False,1377,1972,1,5330,6725,False,False,False,True,False
885,635,13046,True,False,True,True,False,True,True,False,False,1388,2080,1,5393,6763,False,False,False,True,False
890,635,13046,True,False,True,True,False,True,True,False,False,1376,1973,1,5342,6725,False,False,False,True,False
890,635,13046,True,False,True,True,False,True,True,False,False,1376,2080,1,5393,6693,False,False,False,True,False
896,635,13045,True,False,True,True,False,True,True,False,False,1377,1972,1,5360,6746,False,False,False,True,False
896,635,13045,True,False,True,True,False,True,True,False,False,1377,1972,1,5367,6726,False,False,False,True,False
902,635,13044,True,False,True,True,False,True,True,False,False,1377,1972,1,5360,6752,False,False,False,True,False
902,635,13044,True,False,True,True,False,True,True,False,False,1377,1972,0,5367,6763,False,False,False,True,False
908,635,13044,True,False,True,True,False,True,True,False,False,1377,1973,1,5376,6752,False,False,False,True,False
908,635,13044,True,False,True,True,False,True,True,False,False,1377,1973,1,5362,6763,False,False,False,True,False
914,635,13045,True,False,True,True,False,True,True,False,False,1377,1973,0,5376,6700,False,False,False,True,False
914,635,13045,True,False,True,True,False,True,True,False,False,1377,1973,0,5376,6751,False,False,False,True,False
920,635,13045,True,False,True,True,False,True,True,False,False,1379,1972,1,5375,6700,False,False,False,True,False
920,635,13045,True,False,True,True,False,True,True,False,False,1379,1972,1,5375,6743,False,False,False,True,False
926,635,13044,True,False,True,True,False,True,True,False,False,1379,1972,1,5375,6732,False,False,False,True,False
932,635,13044,True,False,True,True,False,True,True,False,False,1378,1972,1,5332,6732,False,False,False,True,False
938,636,13046,True,False,True,True,False,True,True,False,False,1377,1973,1,5367,6739,False,False,False,True,False
944,635,13046,True,False,True,True,False,True,True,False,False,1377,1973,1,5367,6739,False,False,False,True,False
950,635,13044,True,False,True,True,False,True,True,False,False,1379,1972,1,5383,6729,False,False,False,True,False
956,635,13045,True,False,True,True,False,True,True,False,False,1376,1972,1,5383,6760,False,False,False,True,False
962,635,13045,True,False,True,True,False,True,True,False,False,1376,1973,1,5385,6760,False,False,False,True,False
968,635,13045,True,False,True,True,False,True,True,False,False,1376,1973,0,5385,6686,False,False,False,True,False
974,635,13045,True,False,True,True,False,True,True,False,False,1377,1972,0,5384,6738,False,False,False,True,False
982,635,13045,True,False,True,True,False,True,True,False,False,1381,1974,0,5337,6738,False,False,False,True,False
988,635,13045,True,False,True,True,False,True,True,False,False,1381,1974,0,5337,6750,False,False,False,True,False
