Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
669,633,13204,True,False,True,True,False,True,False,False,False,1365,1887,1,5347,6736,False,False,False,True,False
675,633,13206,True,False,True,True,False,True,False,False,False,1365,1887,0,5347,6759,False,False,False,True,False
675,633,13206,True,False,True,True,False,True,False,False,False,1365,1887,0,5347,6733,False,False,False,True,False
681,633,13206,True,False,True,True,False,True,False,False,False,1368,1887,1,5347,6756,False,False,False,True,False
681,633,13206,True,False,True,True,False,True,False,False,False,1368,1887,1,5347,6729,False,False,False,True,False
688,633,13206,True,False,True,True,False,True,False,False,False,1368,1887,1,5353,6683,False,False,False,True,False
693,633,13205,True,False,True,True,False,True,False,False,False,1367,1887,1,5367,6683,False,False,False,True,False
699,633,13205,True,False,True,True,False,True,False,False,False,1367,1886,0,5367,6716,False,False,False,True,False
707,633,13204,True,False,True,True,False,True,False,False,False,1367,1886,0,5324,6716,False,False,False,True,False
713,633,13204,True,False,True,True,False,True,False,False,False,1367,1888,0,5324,6733,False,False,False,True,False
719,633,13204,True,False,True,True,False,True,False,False,False,1366,1888,0,5339,6733,False,False,False,True,False
